,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
2344,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1620,42,0,36,19,19,0
2345,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,36,36,32,17
2346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,63,35,25,15
2347,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,41,20,21
2348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,99,35,18,17
2349,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,12,33,19,15
2350,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1716,0,0,88,24,24,6
2351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3892,18,0,30,36,24,18
2352,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1421,35,0,45,34,32,16
2353,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,18,18,18,0
2354,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,36,43,22,23
2355,0,0,8,8,-0.73,4.0,2.67,0.0,-1.018236235808276,6.249211051052598,0.0,0.0,0.7407856636348693,1,1060,9,1,15,30,29,12
2356,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,42,43,36,22
2357,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,660,18,0,54,36,36,16
2358,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,21,38,21,20
2359,0,0,0,0,-3.36,-3.7,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,48,41,21,22
2360,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,40,46,31,26
2361,0,0,0,0,-2.64,-2.9,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,75,33,25,13
2362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,54,41,21,20
2363,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,21,32,21,13
2364,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2057,9,0,90,25,21,5
2365,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,1,3058,12,1,20,24,22,4
2366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3216,9,1,48,30,18,11
2367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,80,35,26,16
2368,0,0,0,0,-4.18,-4.6,-5.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,63,41,33,21
2369,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,35,46,24,27
2370,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,75,54,23,35
2371,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,960,18,0,80,41,25,23
2372,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,44,46,30,25
2373,0,12,12,12,12.0,6.0,4.0,-0.611273473332199,8.620887303273044,12.100464470917196,0.0,0.3410113894249397,0.5988043601519017,0,0,2,0,66,29,29,10
2374,0,1,1,1,1.0,0.5,0.33,14.01321081701883,11.988792824692627,11.736895837850316,0.0,0.1255717917362154,0.21181346233020695,0,0,20,0,110,44,32,24
2375,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,1,3952,6,1,0,38,27,18
2376,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,18,28,19,7
2377,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,35,29,27,10
2378,0,0,0,0,-3.45,-3.8,-4.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,24,35,30,16
2379,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,1,3435,9,0,42,31,24,13
2380,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,0,56,24,22,3
2381,0,0,4,4,-0.36,2.0,1.33,0.0,7.972093528457972,22.302191398226686,0.0,0.18984837968482435,0.19378049025732696,0,0,14,0,72,34,24,13
2382,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,1,1232,6,0,40,18,18,0
2383,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,36,34,18,16
2384,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,72,29,29,11
2385,0,6,6,6,6.0,3.0,2.0,9.568025159022119,6.66622428893954,7.138893465048108,0.5057247040269692,0.5839203199230942,0.554493645687952,0,0,4,0,49,28,28,8
2386,0,0,0,0,-5.36,-5.9,-6.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,99,31,23,12
2387,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1152,21,0,56,19,19,1
2388,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,56,55,27,36
2389,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2664,12,0,30,42,26,23
2390,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,28,28,28,10
2391,0,0,17,17,-2.55,7.4,4.45,0.0,4.385093517337016,20.090821326538368,0.0,0.07079303477006538,0.53191413207904,0,0,3,0,90,44,25,23
2392,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,119,21,21,3
2393,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,42,36,27,17
2394,0,0,11,11,-1.0,5.5,3.67,0.0,-1.1186871815719428,19.81401632391242,0.0,0.0,0.47635828148066545,0,0,9,0,15,29,29,8
2395,0,90,90,90,89.36,44.3,29.22,30.51118250239742,25.265979016690494,4.539339330468178,0.0,0.5449283106208194,0.45790628242964215,0,0,24,0,72,22,22,3
2396,0,0,0,4,-0.36,-0.4,1.33,0.0,0.0,0.5249759314080187,0.0,0.0,0.15029857409211228,0,0,12,0,81,28,24,9
2397,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,63,40,29,19
2398,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,14,38,20,19
2399,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,1,56,37,35,18
2400,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,1,3750,6,1,48,44,34,25
2401,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,117,27,19,7
2402,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2327,8,0,20,40,29,20
2403,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,65,38,18,20
2404,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,32,35,18,14
2405,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,558,8,0,45,28,28,7
2406,0,0,0,3,-0.27,-0.3,1.0,0.0,0.0,2.7623393878133626,0.0,0.0,0.7228739079815683,0,0,15,0,42,42,22,24
2407,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,38,26,18
2408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1704,12,1,28,39,20,19
2409,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,10,28,28,10
2410,0,0,30,30,-2.73,15.0,10.0,0.0,12.54751574124362,15.663807071496237,0.0,0.4012330241662946,0.3399908924333279,0,0,5,0,60,30,27,10
2411,0,0,0,0,-4.0,-4.4,-4.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,42,27,22,8
2412,0,0,21,21,-1.91,10.5,7.0,0.0,17.06211115442298,14.456065960956217,0.0,0.0,0.38372814211353745,0,0,0,1,16,44,28,24
2413,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,524,16,0,36,39,32,20
2414,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,99,43,32,25
2415,0,0,0,33,-3.09,-3.4,10.89,0.0,0.0,2.5892578910954143,0.0,0.0,0.12980381100131538,0,0,9,0,10,36,36,16
2416,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2940,6,1,25,27,19,7
2417,0,0,0,52,-4.73,-5.2,17.33,0.0,0.0,23.566047440632335,0.0,0.0,0.15992242546405994,0,0,0,0,55,41,29,22
2418,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,28,32,22,11
2419,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,72,37,31,19
2420,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,1,24,31,22,11
2421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3346,3,0,25,42,19,21
2422,0,0,0,0,-2.91,-3.2,-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,120,30,30,10
2423,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,24,39,18,20
2424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,63,33,33,13
2425,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,1,16,44,31,26
2426,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,50,38,27,20
2427,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,48,38,18,20
2428,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1830,12,0,45,36,18,15
2429,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,32,32,27,13
2430,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,25,26,25,7
2431,0,0,2,2,-0.45,0.7,0.34,0.0,14.031602704365643,17.666018192866733,0.0,0.6072020328981533,0.10906840372562362,1,1899,3,1,48,47,24,27
2432,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1521,3,0,108,44,21,24
2433,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,18,32,30,13
2434,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,1,1127,5,0,15,36,18,17
2435,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,117,42,28,22
2436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,32,20,11
2437,0,39,39,39,38.27,18.7,12.11,10.989296236204192,16.185833104615277,-12.656086262846117,0.17815765069603393,0.2743102093645544,0.0,1,2388,6,1,40,23,23,5
2438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,0,34,23,13
2439,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,42,40,22,19
2440,0,0,39,39,-3.73,19.3,12.78,0.0,8.759170741517028,4.941994734345954,0.0,0.4355313095782831,0.3106806698498953,0,0,2,0,70,31,30,12
2441,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,60,40,25,20
2442,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,42,38,24,16
2443,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,32,37,32,15
2444,0,21,21,21,20.18,9.6,6.0,-1.1642019688912129,22.082941549270664,17.88761128311987,0.4297375443403687,0.0,0.018404631756822526,0,0,3,0,63,31,23,12
2445,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,1,1440,0,1,96,31,24,11
2446,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,35,28,22,9
2447,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,8,36,22,18
2448,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,1,16,31,20,12
2449,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,24,24,24,3
2450,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1776,0,0,56,35,27,16
2451,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,48,41,37,22
2452,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1771,3,0,28,43,21,24
2453,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,45,40,22,20
2454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,32,43,18,24
2455,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,49,33,33,14
2456,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,48,36,18,15
2457,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,81,41,21,21
2458,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,40,21,20,3
2459,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,26,22,5
2460,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50,0,48,47,37,27
2461,0,0,0,0,-9.09,-10.0,-11.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,60,32,26,12
2462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,40,26,26,6
2463,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,99,45,18,25
2464,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,21,40,28,18
2465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,26,40,30,20
2466,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,56,30,22,11
2467,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,72,35,24,15
2468,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2316,9,1,112,32,22,14
2469,0,0,0,29,-3.36,-3.7,8.78,0.0,0.0,10.617705572112879,0.0,0.0,0.5154366684150216,0,0,6,0,45,38,26,18
2470,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,25,33,18,12
2471,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,80,37,28,17
2472,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,25,46,37,26
2473,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1989,20,0,56,37,27,17
2474,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,36,48,30,29
2475,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,24,31,23,11
2476,0,0,2,2,-0.18,1.0,0.67,0.0,9.536775396453356,2.9755610572365354,0.0,0.022430188221491926,0.0,0,0,2,0,5,28,27,9
2477,0,24,24,24,24.0,12.0,8.0,2.885612449769588,7.056083071581314,0.4537808064221043,0.270195127210879,0.1433297735736219,0.18594455111214497,0,0,14,1,99,46,19,26
2478,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,44,43,18,23
2479,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,104,41,23,22
2480,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,24,26,26,8
2481,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,108,46,24,27
2482,0,0,0,78,-7.09,-7.8,26.0,0.0,0.0,15.188064968731647,0.0,0.0,0.139326281326048,0,0,36,0,70,27,19,9
2483,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,9,36,28,14
2484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,1,140,34,31,15
2485,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,48,35,34,16
2486,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,117,37,28,15
2487,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,42,27,26,7
2488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1368,0,0,63,32,30,13
2489,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,88,24,23,4
2490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,36,30,20,10
2491,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,78,30,19,11
2492,0,3,3,3,3.0,1.5,1.0,-6.264553349324164,17.35037626980238,10.949808564250139,0.18826394961809334,0.12599303290819852,0.07947378916465077,0,0,3,1,15,39,25,21
2493,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,60,30,18,10
2494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1152,1,0,18,37,24,18
2495,0,0,0,0,-5.73,-6.3,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1470,3,0,110,46,30,27
2496,0,26,26,26,26.0,13.0,8.67,5.366771647319425,9.515891192214278,-10.261084181307872,0.1358105040562383,0.0,0.018080492473759563,0,0,30,1,60,30,30,9
2497,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,56,22,22,2
2498,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1476,9,0,112,26,24,7
2499,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,88,30,29,10
2500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,44,30,19,11
2501,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,42,23,23,3
2502,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,32,37,18,17
2503,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,5,32,26,11
2504,0,0,0,0,-5.82,-6.4,-7.11,0.0,0.0,0.0,0.0,0.0,0.0,1,944,28,0,60,46,24,27
2505,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,44,24,18,5
2506,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,12,38,33,18
2507,0,23,23,23,17.0,4.9,0.33999999999999986,23.91867544322239,-6.560136785565149,5.779388230045415,0.37663244191325257,0.30992597590329696,0.17156347852279952,2,2928,12,0,65,32,32,11
2508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,28,34,33,15
2509,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,81,43,19,23
2510,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,48,45,22,26
2511,0,0,0,33,-3.0,-3.3,11.0,0.0,0.0,-1.6969443210809843,0.0,0.0,0.0,0,0,2,0,60,53,26,34
2512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2795,30,0,27,38,22,19
2513,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,36,35,26,16
2514,0,0,19,19,-1.73,9.5,6.33,0.0,-1.3730155686940115,2.3233810225554707,0.0,0.21088776086427538,0.0,0,0,4,0,8,35,24,15
2515,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,96,35,26,14
2516,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,72,33,18,13
2517,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,77,44,18,25
2518,0,0,0,28,-4.64,-5.1,6.77,0.0,0.0,8.823413370053936,0.0,0.0,0.18193477601397376,0,0,0,0,35,45,18,24
2519,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,27,35,18,16
2520,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1351,5,1,48,38,29,18
2521,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1332,30,1,130,27,27,9
2522,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,90,26,26,6
2523,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,27,36,25,14
2524,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,77,28,25,9
2525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,40,47,19,28
2526,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1356,6,0,26,37,26,16
2527,0,0,0,12,-1.09,-1.2,4.0,0.0,0.0,13.826408973381314,0.0,0.0,0.5059680190300684,1,2160,6,1,35,38,25,18
2528,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,36,37,18,19
2529,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,0,77,28,28,8
2530,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,64,36,19,16
2531,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,36,30,17
2532,0,0,0,0,-2.45,-2.7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,27,18,7
2533,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,40,40,31,20
2534,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,1,28,32,18,13
2535,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,25,30,21,11
2536,0,12,12,12,12.0,6.0,4.0,15.91918683247619,9.91789349369546,3.934690392642195,0.10887056680482349,0.287346322809606,0.0,0,0,25,0,84,34,34,14
2537,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,0,72,37,34,18
2538,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,30,35,25,17
2539,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,49,45,26,27
2540,0,0,0,52,-4.73,-5.2,17.33,0.0,0.0,8.001995953973383,0.0,0.0,0.44072615387476044,1,1008,3,0,88,41,28,21
2541,0,0,0,0,-1.27,-1.4,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,36,23,17
2542,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,35,19,13
2543,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,0,36,35,22,16
2544,0,0,0,0,-4.45,-4.9,-5.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,36,27,27,7
2545,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,104,36,18,15
2546,0,0,0,0,-1.27,-1.4,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,20,24,24,5
2547,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,36,37,35,18
2548,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,70,19,18,0
2549,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,32,25,20,5
